customer_id,first_name,last_name,email,city,state,signup_date,account_status
CUST0040,Tobi,Adegoke,tobi.adegoke575@yahoo.com,Port Harcourt,Rivers,2023-06-02,Active
CUST0041,Tunde,Adegoke,tunde.adegoke131@yahoo.com,Kano,Kano,2023-02-10,Active
CUST0042,Lola,Bello,lola.bello363@gmail.com,Kano,Kano,2024-02-21,Active
CUST0043,Funmi,Okonkwo,funmi.okonkwo820@gmail.com,Ibadan,Oyo,2023-01-26,Active
CUST0044,Aisha,Ibrahim,aisha.ibrahim274@yahoo.com,Port Harcourt,Rivers,2024-01-27,Active
CUST0476,Amaka,Bello,,Port Harcourt,Rivers,2023-12-30,Active
CUST0602,Femi,Eze,femi.eze719@gmail.com,Lagos,Lagos,2024-05-14,Active
CUST0045,Obinna,Nnamdi,obinna.nnamdi359@gmail.com,Lagos,Lagos,2023-08-22,Active
CUST0046,Ibrahim,Nwosu,ibrahim.nwosu886@yahoo.com,Lagos,Lagos,2023-12-26,Active
CUST0828,Lola,Babangida,lola.babangida689@yahoo.com,Lagos,Lagos,2024-11-05,Active
CUST0829,Musa,Fagbemi,musa.fagbemi105@gmail.com,Lagos,Lagos,2023-06-22,Inactive
CUST0830,Dayo,Chukwu,dayo.chukwu126@yahoo.com,Lagos,Lagos,2024-05-26,Active
CUST0831,Ayo,Nwosu,ayo.nwosu775@gmail.com,Port Harcourt,Rivers,2024-02-14,Active
CUST0832,Ada,Lawal,ada.lawal286@yahoo.com,Ibadan,Oyo,2023-05-06,Active
CUST0833,Tunde,Okafor,tunde.okafor102@gmail.com,Lagos,Lagos,2024-05-25,Active
CUST0834,Lola,Abubakar,lola.abubakar157@gmail.com,Abuja,FCT,2023-03-20,Active
CUST0835,Yemi,Oluwole,yemi.oluwole678@gmail.com,Port Harcourt,Rivers,2024-07-09,Active
CUST0836,Uche,Adeleke,uche.adeleke441@gmail.com,Abuja,FCT,2024-04-05,Active
CUST0837,Ngozi,Adeleke,ngozi.adeleke182@gmail.com,Abuja,FCT,2023-11-07,Active
CUST0838,Tunde,Oluwole,tunde.oluwole733@gmail.com,Abuja,FCT,2024-08-05,Active
CUST0551,Lola,Adeleke,,Kano,Kano,2023-06-11,Active
CUST0047,Obinna,Taiwo,obinna.taiwo340@gmail.com,Kano,Kano,2023-09-25,Active
CUST0048,Dayo,Adegoke,dayo.adegoke354@gmail.com,Lagos,Lagos,2024-09-12,Active
CUST0049,Ayo,Adeyemi,ayo.adeyemi261@yahoo.com,Abuja,FCT,2024-06-16,Active
CUST0050,Chidi,Abubakar,chidi.abubakar639@gmail.com,Abuja,FCT,2023-11-04,Active
CUST0051,Gbenga,Oluwole,gbenga.oluwole568@yahoo.com,Lagos,Lagos,2024-01-24,Active
CUST0052,Sade,Chukwu,sade.chukwu562@gmail.com,Kano,Kano,2023-08-04,Active
CUST0053,Chukwu,Adeyemi,chukwu.adeyemi524@gmail.com,Abuja,FCT,2023-06-23,Active
CUST0054,Femi,Okorie,femi.okorie344@yahoo.com,Abuja,FCT,2023-08-29,Active
CUST0055,Tunde,Okafor,tunde.okafor48@yahoo.com,Port Harcourt,Rivers,2023-03-16,Active
CUST0056,Gbenga,Chukwu,gbenga.chukwu507@gmail.com,Lagos,Lagos,2023-01-06,Active
CUST0057,Funmi,Okonkwo,funmi.okonkwo824@gmail.com,Port Harcourt,Rivers,2023-02-21,Active
CUST0058,Chioma,Nnamdi,chioma.nnamdi684@gmail.com,Abuja,FCT,2023-11-21,Active
CUST0859,Tunde,Okafor,gbenga.obi936@gmail.com,Lagos,Lagos,2023-10-12,Active
CUST0860,Bisi,Adeleke,tunde.ibrahim881@gmail.com,Kano,Kano,2023-01-21,Active
CUST0861,Oluwaseun,Musa,tunde.oluwole733@gmail.com,Lagos,Lagos,2024-09-08,Active
CUST0862,Chidi,Adegoke,amaka.babangida922@yahoo.com,Lagos,Lagos,2024-11-18,Active
CUST0863,Chidi,Chukwu,bisi.nwosu461@gmail.com,Kano,Kano,2023-08-30,Active
CUST0864,Titi,Lawal,tunde.oluwole894@gmail.com,Lagos,Lagos,2024-06-18,Active
CUST0865,Ayo,Lawal,uche.obi627@yahoo.com,Kano,Kano,2024-05-23,Active
CUST0850,Musa,Nwosu,musa.nwosu640@gmail.com,Lagos,Lagos,2024-07-14,Active
CUST0851,Blessing,Adegoke,oluwaseun.obi953@yahoo.com,Ibadan,Oyo,2024-06-18,Active
CUST0852,Chukwu,Eze,chioma.nnamdi639@yahoo.com,Lagos,Lagos,2023-06-04,Active
CUST0853,Uche,Oluwole,ayo.nwosu775@gmail.com,Port Harcourt,Rivers,2024-02-25,Active
CUST0854,Obinna,Musa,uche.nnamdi178@gmail.com,Lagos,Lagos,2023-07-28,Active
CUST0855,Kola,Oluwole,fatima.okonkwo54@gmail.com,Port Harcourt,Rivers,2023-09-20,Active
CUST0856,Funmi,Chukwu,ayo.nnamdi147@gmail.com,Kano,Kano,2023-04-27,Active
CUST0857,Emeka,Ibrahim,titi.abubakar619@yahoo.com,Lagos,Lagos,2024-04-20,Active
CUST0858,Aisha,Adegoke,uche.chukwu285@gmail.com,Abuja,FCT,2023-07-26,Active
CUST0001,Emeka,Nwosu,emeka.nwosu251@yahoo.com,Kano,Kano,2024-11-23,Active
CUST0002,Ngozi,Okafor,ngozi.okafor96@yahoo.com,Kano,Kano,2023-01-28,Active
CUST0003,Ayo,Nwosu,ayo.nwosu829@gmail.com,Lagos,Lagos,2023-06-13,Active
CUST0004,Yemi,Abubakar,yemi.abubakar105@yahoo.com,Lagos,Lagos,2023-12-19,Active
CUST0015,Aisha,Okonkwo,aisha.okonkwo465@yahoo.com,Lagos,Lagos,2023-09-27,Active
CUST0016,Amaka,Oluwole,amaka.oluwole862@gmail.com,Abuja,FCT,2023-06-06,Active
CUST0017,Uche,Lawal,uche.lawal941@yahoo.com,Abuja,FCT,2023-01-20,Active
CUST0018,Obinna,Oluwole,obinna.oluwole246@yahoo.com,Ibadan,Oyo,2023-03-22,Active
CUST0455,Tunde,Adeyemi,,Abuja,FCT,2024-03-06,Active
CUST0797,Uche,Nwosu,uche.nwosu201@yahoo.com,Port Harcourt,Rivers,2024-04-01,Active
CUST0798,Musa,Adeyemi,musa.adeyemi503@gmail.com,Ibadan,Oyo,2023-02-27,Active
CUST0799,Gbenga,Adegoke,,Abuja,FCT,2023-12-20,Active
CUST0800,Chidi,Adeyemi,chidi.adeyemi746@gmail.com,Ibadan,Oyo,2024-03-01,Active
CUST0801,Titi,Adegoke,titi.adegoke747@gmail.com,Lagos,Lagos,2024-08-24,Active
CUST0802,Ada,Lawal,ada.lawal344@yahoo.com,Lagos,Lagos,2024-01-20,Active
CUST0803,Kola,Adegoke,kola.adegoke180@gmail.com,Kano,Kano,2023-05-21,Active
CUST0804,Ada,Adeleke,ada.adeleke843@gmail.com,Lagos,Lagos,2023-11-08,Active
CUST0805,Emeka,Okafor,emeka.okafor158@yahoo.com,Abuja,FCT,2024-10-13,Active
CUST0806,Ada,Ibrahim,ada.ibrahim30@yahoo.com,Abuja,FCT,2023-03-10,Active
CUST0807,Ayo,Adegoke,ayo.adegoke890@yahoo.com,Kano,Kano,2023-05-03,Active
CUST0808,Bisi,Fagbemi,bisi.fagbemi60@yahoo.com,Port Harcourt,Rivers,2023-05-19,Active
